QR,CGJ7,0,54,69.0202,"LANCASTER - CARLISLE",HRJ1,TRUE
QR,CHW1,0.0471,55,17.048,"CHESTER EAST JN - WALTON OLD JN",HRJ4,TRUE
QR,CHW2,17.048,56,17.1678,"WALTON OLD JNC - WARRINGTON STH JNC",HRJ4,TRUE
QR,CIL,157.1396,57,158.0553,"SALOP GDS JN - CREWE N JN (CHESTER INDEPENDENT LINES)",HRJ4,TRUE
QR,CMD1,0,58,8.088,"MACCLESFIELD STN - MLGE CHANGE(HARECASTLE)(MACCLESFIELD-COLWICH LINE)(M3)",HRJ5,TRUE
QR,CMP1,158.035,59,158.154,"CREWE NTH JN - EDGELEY JN NO 1 (CREWE-STOCKPORT LINE)(C49)",HRJ4,TRUE
QR,CMP1,158.154,60,182.0838,"CREWE NTH JN - EDGELEY JN NO 1 (CREWE-STOCKPORT LINE)(C49)",HRJ5,TRUE
QR,CMP2,182.0838,61,188.1556,"EDGELEY JN NO 1 - MANCHESTER PICCADILLY (STOCKPORT-MANCHESTER LINE)(S42)",HRJ5,TRUE
QR,CNB1,161.0107,62,168.0855,"PEAK FOREST JN - CHINLEY N JN (ROWSLEY-NEW MILLS LINE)(R14)",HRJ5,TRUE
QR,CNB2,0.0002,63,0.0613,"PEAK FOREST JN - BUXTON JN (BLACKWELL MILLS CURVE)(B69)",HRJ5,TRUE
QR,CNB3,161.0338,64,164.0704,"MILLERS DALE JN - BUXTON CURVE JN (BUXTON BCH(MID))(PART CLOSED)(B57)",HRJ5,TRUE
QR,CNB4,164.0704,65,164.1608,"BUXTON CURVE JN - BUXTON SDGS(BUXTON CURVE)(B71)",HRJ5,TRUE
QR,CNH1,158.0368,66,178.1473,"CREWE NORTH JN - CHESTER EAST JN",HRJ4,TRUE
QR,CNH2,178.1473,67,179.1223,"CHESTER EAST JN - CHESTER SOUTH JN",HRJ4,TRUE
QR,CNH3,179.1223,68,188.088,"CHESTER SOUTH JN - HOLYHEAD",HRJ4,TRUE
QR,COL,188.0924,69,190.0615,"LONDON RD JN - ORDSALL LANE JN (MSJ&A LINE)(L26)",HRJ5,TRUE
QR,CPI1,8.046,70,8.1106,"CASTLETON STH JN - CASTLETON NTH JN (CASTLETON STH FORK LINE)(C75)",HRJ5,TRUE
QR,CPI2,8.1106,71,9.0473,"CASTLETON NTH JN - BRADLEY FOLD JN(CASTLETON-BOLTON LINE)(PART CLOSED)(C11)",HRJ5,TRUE
QR,CRR1,0.0196,72,7.149,"CHESTER WEST JN - HOOTON JN (CHESTER-BIRKENHEAD RLY)(C17)",HRJ4,TRUE
QR,CRR2,7.1485,73,13.0868,"HOOTON JN - ROCK FERRY STN (STH END) (CHESTER-BIRKENHEAD RLY)(C17)",HRJ4,TRUE
QR,CSD,7.1574,74,8.1315,"CASTLETON DEPOT",HRJ5,TRUE
QR,CSG,156.0722,75,157.1208,"CREWE S.S.SOUTH - CREWE S.S.NORTH (UP LINES) - GRESTY LANE NO.1",HRJ4,TRUE
QR,CVS,0,76,0.0667,"CHESTER SOUTH - CHESTER NORTH",HRJ4,TRUE
QR,CWK1,1.1314,77,3,"CANNING ST JN - BIRKENHEAD PARK (MERSEY RLY)(M43)",HRJ4,TRUE
QR,CWK2,3,78,4.0874,"BIRKENHEAD PARK - BIDSTON E JN (B'HEAD PARK-NEW BRIGHTON LINE)(B24)",HRJ4,TRUE
