"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QR","LEC4","2689","154.0661","157.0440","STAFFORD NORTH - CREWE 157M20C","HRJ4","","","false","",""
"QR","LEC5","2561","157.0440","159.0000","CREWE STATION","HRJ4","","","false","",""
"QR","LHL","2425","-0.0010","0.1687","FARINGTON JN - LOSTOCK HALL JN","HRJ1","","","false","",""
"QR","LLI","2426","157.1588","158.1616","SALOP GDS JN - CREWE COAL YARD (LIVERPOOL INDEPENDENT LINES)","HRJ4","","","false","",""
"QR","LMD1","3439","187.0165","187.1112","LONGSIGHT MAINTENANCE DEPOT CARRIAGE CLEANING SHED","HRJ5","","","false","",""
"QR","LMD2","3441","187.0511","187.1063","LONGSIGHT UP FREIGHT SIDINGS","HRJ5","","","false","",""
"QR","LMD3","3442","187.0184","187.1045","LONGSIGHT TMD NORTH SHED","HRJ5","","","false","",""
"QR","LMD4","3443","187.0242","187.0661","LONGSIGHT SOUTH SHED","HRJ5","","","false","",""
"QR","LMD5","3444","187.0394","187.1211","LONGSIGHT HYDE ROAD SIDINGS","HRJ5","","","false","",""
"QR","LMD6","3445","187.0163","187.1174","LONGSIGHT CARRIAGE WASHING LINE","HRJ5","","","false","",""
"QR","LMD7","3446","187.0077","187.0572","LONGSIGHT ETD","HRJ5","","","false","",""
"QR","LMD8","3447","187.1055","187.1261","LONGSIGHT NORTH END ARRIVAL & DEPARTURE ROADS","HRJ5","","","false","",""
"QR","MAJ","2234","6.0198","33.1261","HUNTS CROSS W JN - MANCHESTER CEN (CLC LPOOL-MANCR LINE) (PART CLOSED)(C30)","HRJ4","","","false","",""
"QR","MAS","1925","164.1453","174.0101","TOTLEY TUNNEL EAST - CHINLEY NTH JN (DORE & CHINLEY LINE)(D16)","HRJ5","","","false","",""
"QR","MCG","3435","-0.0001","0.0628","CARLISLE CURROCK JN - ROME ST JN","HRJ1","","","false","",""
"QR","MCH","1717","-0.0304","9.0941","CHEADLE HULME JN - MACCLESFIELD STN (MACCLESFIELD BCH)(M2)","HRJ5","","","false","",""
"QR","MDH1","0","0.0000","0.0682","PENYFFORD: CONNECTING LINE TO CHESTER TO MOLD BRANCH <FORMERLY PSS1>","HRJ4","","","false","",""
"QR","MHH","2439","0.0049","4.0161","MORECOMBE JN - HEYSHAM HARBOUR","HRJ1","","","false","",""
"QR","MIA","3425","-0.0011","1.1024","MANCHESTER INTERNATIONAL AIRPORT RAIL LINK","HRJ5","","","false","",""
"QR","MIR1","3420","0.0000","2.0464","MANN ISLAND JN - MANN ISLAND JN (LIVERPOOL LOOP LINE)(?)","HRJ4","","","false","",""
"QR","MIR2","3422","0.1524","3.1020","MANN ISLAND JN - ROCK FERRY STN (STH END)(MERSEY RLY)(M43)","HRJ4","","","false","",""
"QR","MPR1","1077","1.0635","2.0394","MILES PLATTING STN JN - THORPES BRIDGE JN (M'CHESTER-NORMANTON LINE)(M8)","HRJ5","","","false","",""
"QR","MPR2","3415","1.1644","6.0547","THORPES BRIDGE JN -  OLDHAM WERNETH JN (HOLLINWOOD BCH)(H18)","HRJ5","","","false","",""
"QR","MPR3","3417","6.0307","14.0718","OLDHAM WERNETH JN - ROCHDALE E JN (MIDDLETON JN-ROCHDALE LINE)(M25)","HRJ5","","","false","",""
"QR","MRH","1090","9.1571","11.0057","MACCLESFIELD - MARPLE WHARF JN (M'FIELD,BOLLINGTON & MARPLE R)(PT.CLO)(M1)","HRJ5","","","false","",""
"QR","MSM","1094","-0.0054","2.0601","MORECAMBE SOUTH JN - MORECAMBE","HRJ1","","","false","",""
"QR","MVE1","1118","-0.0165","10.1443","MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)","HRJ5","","","false","",""
"QR","MVE2","1121","10.0877","25.0892","BOLTON STN - EUXTON JN (BOLTON-EUXTON LINE)(B40)","HRJ5","","","false","",""
"QR","MVL1","3278","1.0584","7.1089","MILES PLATTING JN - STALYBRIDGE JN (ASHTON BRANCH)(A17)","HRJ5","","","false","",""
"QR","MVL2","3409","7.0997","8.0204","STALYBRIDGE JN - STALYBRIDGE STN (STALYBRIDGE JOINT STN LINE)(S60)","HRJ5","","","false","",""
"QR","MVL3","3410","7.0937","13.0176","STALYBRIDGE STN - HEATON LODGE JN (HUDDERSFIELD-MANCHESTER LINE)(H25)","HRJ5","","","false","",""
"QR","MVM","1076","-0.0085","1.0665","MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)","HRJ5","","","false","",""
"QR","MVN1","0","0.0139","2.0981","MANCHESTER VIC E JN - THORPES BRIDGE JN (MANCHESTER LOOP LINE)(M7)","HRJ5","","","false","",""
"QR","MVN2","1083","2.0248","22.1364","THORPES BRIDGE JN - NORMANTON (MANCHESTER - NORMANTON LINE)(M8)","HRJ1","","","false","",""
