"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QD","FWC","962","4.1446","5.0902","FILTON WEST CURVE","HDJ6","","","false","",""
"QD","GCT","0","143.0056","144.0110","(CLOSED) GRANGE COURT & HEREFORD LINE {EX GCH}","HDJ6","","","false","",""
"QD","GEC","963","8.0975","8.1547","GREENFORD EAST CURVE","HDJ7","","","false","",""
"QD","GNY2","0","92.0895","92.1757","GLOUCESTER NEW YARD (OFF CHL)","HDJ6","","","false","",""
"QD","GOO","0","287.0847","290.1078","(CLOSED) GOONBARROW","HDJ8","","","false","",""
"QD","HAN","970","-0.0002","0.0799","HANWELL LOOP","HDJ7","","","false","",""
"QD","HED","0","3.0435","3.0498","HEATHROW EXPRESS DEPOT","HDJ7","","","false","",""
"QD","HEN","6473","31.0040","35.1100","HENLEY-ON-THAMES BRANCH","HDJ7","","","false","",""
"QD","HIW","0","-0.0089","0.0251","HIGHWORTH BRANCH (CLOSED BEYOND 1M 0CH)","HDJ6","","","false","",""
"QD","HLL","6759","11.0078","16.0998","HEATHROW LINK LINE","HDJ7","","","false","",""
"QD","HLL1","0","12.0641","16.1079","HEATHROW TERMINAL 4","HDJ7","","","false","",""
"QD","HLL2","0","12.0640","16.0473","HEATHROW TERMINAL 5","HDJ7","","","false","",""
"QD","KRS","0","117.1166","117.1716","(CLOSED) KINGSLAND ROAD SIDINGS","HDJ6","","","false","",""
"QD","LAN1","4282","242.1186","243.0111","MARSH MILLS BRANCH","HDJ8","","","false","",""
"QD","LAN2","0","0.0000","31.1474","LAN2","HDJ8","","","false","",""
"QD","LAS","4602","243.1188","244.0944","LAIRA SIDINGS","HDJ8","","","false","",""
"QD","LDD","0","8.1045","9.0033","SOUTHALL LOCO. AND DIESEL DEPOT","HDJ7","","","false","",""
"QD","LIJ","4285","8.1090","8.1603","LISKEARD JUNCTION","HDJ8","","","false","",""
"QD","LIL","4284","6.1636","8.1485","LISKEARD LOOP","HDJ8","","","false","",""
"QD","LOF","996","277.1184","281.1298","LOSTWITHIEL AND FOWEY BRANCH","HDJ8","","","false","",""
"QD","LOO","4291","0.0407","7.0507","LOOE BRANCH","HDJ8","","","false","",""
"QD","MIN","0","164.1437","165.0341","MINEHEAD BRANCH (WEST SOMERSET RAILWAY PLC)","HDJ8","","","false","",""
"QD","MJD","0","0.0301","0.0983","MARSH JUNCTION DEPOT (DOWN SIDE)","HDJ6","","","false","",""
"QD","MJU","0","0.0363","0.1417","MARSH JUNCTION DEPOT (UP SIDE)","HDJ6","","","false","",""
"QD","MLN","0","213.0924","213.1650","HACKNEY YARD (TO BE KEPT OPERATIONAL)","HDJ7","","","false","",""
"QD","MLN1","1004","0.0068","246.0330","PADDINGTON-BRISTOL-PENZANCE (PADDINGTON - COM PLYMOUTH STN. WEST)","HDJ6","","","false","",""
"QD","MLN2","1024","247.0616","256.0837","PADDINGTON-BRISTOL-PENZANCE (COM PLYMOUTH STN. WEST - COM ST.GERMANS)","HDJ8","","","false","",""
"QD","MLN3","6185","256.0880","305.1430","PADDINGTON-BRISTOL-PENZANCE (COM ST.GERMANS - COM CHACEWATER)","HDJ8","","","false","",""
"QD","MLN4","6186","305.1474","326.1102","PADDINGTON-BRISTOL-PENZANCE (COM CHACEWATER - PENZANCE)","HDJ8","","","false","",""
"QD","MLN6","0","118.0440","118.0858","(CLOSED) BRISTOL TERMINUS","HDJ6","","","false","",""
"QD","MOB","3284","0.0221","4.1023","MORETONHAMPSTEAD BRANCH","HDJ8","","","false","",""
"QD","MWB","4358","0.0106","2.1320","MARLOW BRANCH","HDJ7","","","false","",""
"QD","NDN","3550","179.0605","211.0683","NORTH DEVON LINE","HDJ8","","","false","",""
"QD","NEW","4362","282.0356","302.1078","NEWQUAY BRANCH","HDJ8","","","false","",""
"QD","ONJ1","0","30.1122","30.1205","(CLOSED) OXFORD NORTH JNC. - NEW JNC. TO MILEAGE CHANGE","HDJ7","","","false","",""
"QD","ONJ2","0","63.1628","64.0000","(CLOSED) OXFORD NORTH JNC. - NORTH JNC. TO MILEAGE CHANGE","HDJ7","","","false","",""
"QD","OOC1","0","2.1348","2.1711","OLD OAK COMMON NO. 1 YARD","HDJ7","","","false","",""
"QD","OOC2","0","2.1503","3.0000","OLD OAK COMMON NO. 2 YARD","HDJ7","","","false","",""
"QD","OWW","6859","66.0700","112.0000","WOLVERCOT JN - DUDLEY (OXFORD WORCESTER AND WOLVERHAMPTON LINE)","HDJ6","","","false","",""
"QD","OXD","6624","29.0595","30.0450","BLETCHLEY (FORMER BAY PLATFORM) - OXFORD N JN (OXFORD BRANCH) - REWLEY ROAD","HDJ6","","","false","",""
"QD","PAC","4383","-0.0046","0.0920","PATCHWAY CURVE","HDJ6","","","false","",""
"QD","PAR","4384","281.1258","282.0554","PAR LOOP - PAR TO ST BLAZEY JUNCTION","HDJ8","","","false","",""
"QD","PBY","6064","126.0660","126.0748","ROYAL PORTBURY DOCKS","HDJ6","","","false","",""
"QD","PGZ","0","0.0467","2.1331","(CLOSED) PADDINGTON GOODS","HDJ7","","","false","",""
"QD","PLO","959","0.0000","0.0768","PLYMOUTH LOOP NO 1","HDJ8","","","false","",""
"QD","POD","2272","120.0617","126.0856","PORTISHEAD BRANCH","HDJ6","","","false","",""
"QD","POW","0","0.0000","0.0660","(CLOSED) PORTISHEAD WEST LOOP","HDJ6","","","false","",""
"QD","PRF","0","0.0000","0.0891","PARK ROYAL FREIGHT DEPOT","HDJ7","","","false","",""
"QD","PRL","6065","4.0176","4.1408","PARK ROYAL GOODS BRANCH","HDJ7","","","false","",""
"QD","PRY","0","0.0000","0.0805","PARK ROYAL YARD (GUINNESS BREWERY)","HDJ7","","","false","",""
"QD","RET","0","0.0000","4.0013","RETEW BRANCH","HDJ8","","","false","",""
"QD","RFR","6495","36.0402","36.1621","READING FEEDER LINES","HDJ7","","","false","",""
