QT,FSS2,7.011,56,35.121,"BARKING WEST JN - SOUTHEND CENTRAL STATION",HTJ6,TRUE
QT,FSS3,35.121,57,39.088,"SOUTHEND CENTRAL STN - SHOEBURYNESS",HTJ6,TRUE
QT,GCD,0,58,1,"GREAT CHESTERFORD (OPEN SIDING)",HTJ8,TRUE
QT,GFB,2.1254,59,3.0858,"GAS FACTORY JNC - BOW JNC",HTJ6,TRUE
QT,GOJ,-0.0078,60,0.088,"GOSPEL OAK JN - JUNCTION RD JN",HTJ8,TRUE
QT,GOJ,0.088,61,0.1277,"GOSPEL OAK JN - JUNCTION RD JN",HTJ6,TRUE
QT,GRE,2.121,62,2.1738,"GRAHAM ROAD CURVE",HTJ8,TRUE
QT,GRW,67.143,63,68.0871,"GRIFFIN WHARF",HTJ7,TRUE
QT,HAR,95.0603,64,95.165,"KINGS LYNN HARBOUR",HTJ8,TRUE
QT,HDT,3.0093,65,14.0929,"HACKNEY DOWNS N JN TO CHESHUNT JN VIA SOUTHBURY",HTJ8,TRUE
QT,HEB,18.0757,66,24.0418,"HERTFORD EAST BRANCH",HTJ8,TRUE
QT,HPQ,67.1481,67,68.132,"PARKESTON QUAY GOODS YARD",HTJ7,TRUE
QT,HPW,0.0308,136,0.0549,"HARRINGAY PARK JNC - HARRINGAY WEST",HTJ6,TRUE
QT,ICS,7.1318,68,8.0693,"ILFORD CAR SHEDS (OPEN SIDINGS)",HTJ6,TRUE
QT,IPD,0.11,69,2,"IPSWICH DOCK",HTJ7,TRUE
QT,JRT2,2.0836,70,2.093,"MORTIMER ST JN - JUNCTION RD JN",HTJ8,TRUE
QT,KGC,0.0033,71,0.0462,"KENSAL GREEN JN - WILLESDEN (CITY LINES)",HTJ8,TRUE
QT,LLS1,0.0315,72,0.1407,"HIGH MEADS JN - TEMPLE MILLS EAST JCN",HTJ8,TRUE
QT,LLS2,0,73,0.0308,"LEA JN - HIGH MEADS JN",HTJ8,TRUE
QT,LTN1,0.004,74,29.1188,"LIVERPOOL STREET - TROWSE LOWER JN",HTJ6,TRUE
QT,LTN1,29.1188,75,113.1496,"LIVERPOOL STREET - TROWSE LOWER JN",HTJ7,TRUE
QT,LTN2,123,76,124.0195,"TROWSE LOWER JN - NORWICH",HTJ7,TRUE
QT,LVS,0.0042,77,0.049,"LIVERPOOL ST STATION PLATFORMS 11 TO 18",HTJ6,TRUE
QT,MAH,59.0722,78,70.1342,"MANNINGTREE - HARWICH",HTJ7,TRUE
