10304275,WCM1,53.0479,QL,1341,53.0479,2100,..,MAP,NS,295232.2,618063.7,"OB 282 ELVANFOOT, A702 D FRIES RD",HLJ4,O,FALSE,,,000000801518,LS,,,-,30,10304275,31-Oct-22,QL01_AOHARE1,NRQL,,,X,
10304322,WCM1,52.1274,QL,1341,52.1274,2100,..,MAV,NS,295389.1,617215,"ELVANFOOT FEEDER STN OFF A702",HLJ4,O,FALSE,,,,LS,,,-,30,10304322,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10304510,WCM1,50.1256,QL,1341,50.1256,1100,..,MAP,NS,298265.2,615913.5,"OB 263 PADDYSRICKLE",HLJ4,O,FALSE,,,,RS,,,-,30,10304510,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10304695,WCM1,49.1473,QL,1341,49.1473,2500,..,MAV,NS,299493.7,615299.6,"BEATTOCK SUMMIT RELAY ROOM",HLJ4,O,FALSE,,,,LS,,,-,30,10304695,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10304858,WCM1,49.0342,QL,1341,49.0342,2100,..,MAP,NS,299999,614406.5,"OB 258 TANK AQUEDUCT",HLJ4,O,FALSE,,,,LS,,,-,30,10304858,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10305297,WCM1,44.0709,QL,1341,44.0709,2100,..,MAP,NT,303912.7,608620.4,"UB 231 DAVY S BR VIA FOREST TRACK",HLJ4,O,FALSE,,,,LS,,,-,30,10305297,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10305483,WCM1,43.0055,QL,1341,43.0055,1100,..,MAP,NT,304798.8,606631.8,"UB 219 MIDDLEGILL OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10305483,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10305618,WCM1,41.0378,QL,1341,41.0378,1100,..,MAP,NT,306633.5,604434.2,"OB 204 EGYPT OFF A74",HLJ4,O,FALSE,,,,RS,,,-,30,10305618,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10305665,WCM1,40.1043,QL,1341,40.1043,2100,..,MAV,NT,307083.1,603541.2,"UB 198 GARPOL WATER <forest track>",HLJ4,O,FALSE,,,,LS,,,-,30,10305665,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10305772,WCM1,40.0095,QL,1341,40.0095,2500,..,MAP,NT,307525.2,602797.9,"OB 193 CROOKED RD, BEATTOCK",HLJ4,O,FALSE,,,,LS,,,-,30,10305772,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10305898,WCM1,39.1375,QL,1341,39.1375,1100,..,MAP,NT,307729.7,602409.2,"BEATTOCK UP SDGS & RELAY ROOM",HLJ4,O,FALSE,,,,RS,,,-,30,10305898,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306122,WCM1,38.0677,QL,1341,38.0677,1100,..,MAP,NT,308906.5,600534.9,"UB 181 HOPPER OFF B7076 & A701",HLJ4,O,FALSE,,,,RS,,,-,30,10306122,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
