"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","CBD2","5559","97.0132","103.1143","CUMBERNAULD LINE (GARTCOSH JN - SIGHTHILL EAST JN.)","HLJ5","","","false","",""
"QL","CDC1","5562","-0.0007","14.0268","LADYBANK JN - HILTON JN (LADYBANK JN - COM BRIDGE OF EARN)","HLJ3","","","false","",""
"QL","CDC2","5563","44.0396","45.1452","LADYBANK JN - HILTON JN (COM BRIDGE OF EARN - HILTON JN.)","HLJ2","","","false","",""
"QL","CKT","5564","0.0000","0.1058","CRAIGLOCKHART JN - SLATEFORD JN","HLJ3","","","false","",""
"QL","CLB","5565","30.0000","30.0514","EX CRIANLARICH LOWER SIDING - E.O.L.30 M.P. - CRIANLARICH LOWER JUNCTION","HLJ5","","","false","",""
"QL","CLY","5566","100.1327","102.0594","LARKFIELD JN FOR CENTRAL STN - SHIELDS JUNCTION (CLYDESDALE LINE)","HLJ5","","","false","",""
"QL","CMS","5567","-0.0033","0.0866","CARMUIRS WEST JN - CARMUIRS EAST JN.","HLJ3","","","false","",""
"QL","CNC","5568","-0.0021","0.0990","CATHCART NORTH JN - CATHCART EAST JN","HLJ5","","","false","",""
"QL","CND1","5569","0.0000","0.0792","CARDONALD JN - DEANSIDE (CARDONALD JN - COM FORMER CARDONALD NORTH JN.)","HLJ5","","","false","",""
"QL","CND2","5570","0.0000","1.0487","CARDONALD JN - DEANSIDE (COM FORMER CARDONALD NORTH JN. - E.O.L. DEANSIDE)","HLJ5","","","false","",""
"QL","CNL","5571","1.0070","7.0065","SHIELDS JN FOR BELLAHOUSTON - PAISLEY CANAL STATION","HLJ5","","","false","",""
"QL","CON1","5573","0.0000","0.0418","CONTAINER BASE BNCH (C.O.M.GARVEL DOCK JN - CONTAINER BASE JN.)","HLJ5","","","false","",""
"QL","CON2","5574","22.1276","23.0374","CONTAINER BASE BCH (C.O.M.CARTSBURN JN - C.O.M.GARVEL DOCK JN.)","HLJ5","","","false","",""
"QL","CON3","5575","22.1276","24.0682","CONTAINER BASE BCH. (CARTSBURN JCN. - PRINCES PIER)","HLJ5","","","false","",""
