40037803,CNH3,239.1322,QC,2221,239.1322,,,HBW,,,,"Menai Bridge - in the track below Bridge 161",HCJ7,,FALSE,,,,,,,water,,40037803,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037804,CNH3,239.1322,QC,2221,239.1322,,,HBW,,,,"Menai Bridge - near Bridge 161",HCJ7,,FALSE,,,,,,,water,,40037804,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037805,CNH3,240.0193,QC,2221,240.0193,,,HBW,,,,"Menai Bridge - in Bridge 162",HCJ7,,FALSE,,,,,,,water,,40037805,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037806,CNH3,240.0193,QC,2221,240.0193,,,HBG,,,,"Menai Bridge - over & on land alongside Bridge 162",HCJ7,,FALSE,,,,,,,gas,,40037806,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037807,CNH3,241.0154,QC,2221,241.0154,,,HBG,,,,"Menai Bridge over Brittania Bridge",HCJ7,,FALSE,,,,,,,gas,,40037807,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037808,CNH3,241.0198,QC,2221,241.0198,,,HBG,,,,"Menai Bridge - over Britannia Bridge",HCJ7,,FALSE,,,,,,,gas,,40037808,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037809,CNH3,241.0198,QC,2221,241.0198,,,HBW,,,,"Menai Bridge - over Britannia Bridge",HCJ7,,FALSE,,,,,,,water,,40037809,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037810,CNH3,242.0438,QC,2221,242.0438,,,HB,,,,"Llanfair PG - near Signalbox",HCJ7,,FALSE,,,,,,,,,40037810,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037811,CNH3,247,QC,2221,247,,,HBW,,,,"Gaerwen - through Bridge 177",HCJ7,,FALSE,,,,,,,water,,40037811,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037812,CNH3,251.0442,QC,2221,251.0442,,,HBW,,,,"Bodorgan - near Bridge 190",HCJ7,,FALSE,,,,,,,water,,40037812,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037813,CNH3,254.0882,QC,2221,254.0882,,,HB,,,,"Ty Croes",HCJ7,,FALSE,,,,,,,,,40037813,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037814,CNH3,255,QC,2221,255,,,HBW,,,,"Ty Croes - East - through culvert near 255 MP",HCJ7,,FALSE,,,,,,,water,,40037814,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037815,CNH3,255.1322,QC,2221,255.1322,,,HBW,,,,"Rhosneigr - over Bridge 208",HCJ7,,FALSE,,,,,,,water,,40037815,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037816,CNH3,258,QC,2221,258,,,HBG,,,,"Valley Overbridge 213",HCJ7,,FALSE,,,,,,,gas,,40037816,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037817,CNH3,258.0002,QC,2221,258.0002,,,HBG,,,,"Valley - over Bridge 213",HCJ7,,FALSE,,,,,,,gas,,40037817,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037818,CNH3,258.0882,QC,2221,258.0882,,,HBW,,,,"Valley - over Bridge 216 AT Llanfair PG",HCJ7,,FALSE,,,,,,,water,,40037818,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037819,CNH3,259,QC,2221,259,,,HBW,,,,Valley,HCJ7,,FALSE,,,,,,,water,,40037819,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037820,CNH3,260.0154,QC,2221,260.0154,,,HBG,,,,"Valley under Level Crossing",HCJ7,,FALSE,,,,,,,gas,,40037820,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
