QG,CRF1,80,0,0.0475,"FREIGHT TERMINAL JN - COM (KINGS CROSS INCLINE)",,1,0,FALSE,,
QG,CTL,81,0,0.1166,"CALDER BRIDGE JN TURNERS LANE JN",,1,0,FALSE,,
QG,CTP,82,66.134,67.122,"CONNINGTON TIP (OPEN SIDING)",,1,0,FALSE,,
QG,CWS,83,10.1452,11.011,"CLIPSTONE WEST JN - CLIPSTONE SOUTH JN",,1,0,FALSE,,
QG,CYY,84,0,0.0699,"YORK TURNING TRIANGLE",,1,0,FALSE,,
QG,DAE1,85,0,8.0616,"DARLINGTON PARKGATE JN - SHILDON SOUTH JN",,1,0,FALSE,,
QG,DAE2,86,8.0616,14.1034,"SHILDON STH JN - WEAR VALLEY JN COM",,1,0,FALSE,,
QG,DAE3,87,0,15.1738,"WEAR VALLEY JN - EASTGATE (BLUE CIRCLE CEMENT)",,1,0,FALSE,,
QG,DCF,282,32.1164,34.0115,"DOWN CAMBRIDGE FLYOVER",,1,0,FALSE,,
QG,DDY,88,154.0335,155.022,"DONCASTER DOWN YARD",,1,0,FALSE,,
QG,DLO,89,0,1,"DARNALL LOCO. (OPEN SIDING)",,1,0,FALSE,,
QG,DOL1,1,156.0616,175.0704,"DONCASTER MARSHGATE JN - WAKEFIELD 175M 32CH",,1,0,FALSE,,
QG,DOL2,2,175.0704,185.1597,"WAKEFIELD 175M 32CH - LEEDS CITY STATION (C.O.M.)",,1,0,FALSE,,
QG,DOW,3,0,33.0748,"DONCASTER WRAWBY",,1,0,FALSE,,
QG,DRA1,4,0,4.0548,"DRAX POWER STATION - APPROACH TRACKS",,1,0,FALSE,,
QG,DRS1,5,0,0.0072,"DEWSBURY EAST JN - 0M 20CH",,1,0,FALSE,,
QG,DRS2,6,0.0308,41.1325,"DEWSBURY 0M 14CH - 0M 27CH COM",,1,0,FALSE,,
QG,DRS3,7,0,0.099,"COM - DEWSBURY RAILWAY ST GDS YARD",,1,0,FALSE,,
QG,DSN1,8,0.0638,8.1254,"DARLINGTON S JN - EAGLESCLIFFE S JN",,1,0,FALSE,,
QG,DSN2,9,10.0286,21.1584,"FORMER EAGLESCLIFFE N JN - C.O.M. REDCAR (DARLINGTON - SALTBURN)",,1,0,FALSE,,
QG,DSN3,10,22.0352,27.1254,"C.O.M. REDCAR - SALTBURN (DARLINGTON - SALTBURN)",,1,0,FALSE,,
QG,DUY,11,153.1524,155.0735,"DONCASTER UP YARD",,1,0,FALSE,,
QG,DWS,12,0,0.1343,"DORE WEST - DORE STATION JN",,1,0,FALSE,,
QG,DWY,13,154.1142,155.0178,"DONCASTER WOODYARD",,1,0,FALSE,,
QG,ECM1,14,0,160.0352,"ECML KINGS CROSS - SHAFTHOLME JN",,1,0,FALSE,,
QG,ECM2,15,160.0352,169.0352,"SHAFTHOLME JN - TEMPLEHIRST JN",,1,0,FALSE,,
QG,ECM3,16,169.0352,182.1738,"TEMPLEHIRST JN - COLTON JN",,1,0,FALSE,,
QG,ECM4,17,182.1738,188.0901,"COLTON JN - YORK STATION",,1,0,FALSE,,
QG,ECM5,18,0,80.011,"YORK STATION - NEWCASTLE WEST JN",,1,0,FALSE,,
QG,ECM6,19,80.011,80.0352,"NEWCASTLE WEST JN - NEWCASTLE STATION",,1,0,FALSE,,
QG,ECM7,20,0,69.1474,"NEWCASTLE - BERWICK (REGIONAL BDRY)",,1,0,FALSE,,
QG,EDC,21,8.1,8.12,"EAGLESCLIFFE {DOWMAC CONCRETE LINE} (OPEN SIDING)",,1,0,FALSE,,
QG,EGG1,22,0,0.017,"EGGBOROUGH POWER STATION - APPROACH TRACKS",,1,0,FALSE,,
QG,EGG2,23,1.0111,2.132,"EGGBOROUGH POWER STATION - MGR LOOP",,1,0,FALSE,,
QG,EJM,24,7.0198,20.1012,"EARSDON JN - MORPETH NORTH JN",,1,0,FALSE,,
QG,ELN,25,195.0433,195.1144,"ENGINE SHED JN LEEDS CITY NORTH JN",,1,0,FALSE,,
QG,EMP,26,98.088,100.1452,"ELY - MARCH - PETERBOROUGH",,1,0,FALSE,,
QG,FAB,27,0.0286,1.011,"FARNLEY BRANCH",,1,1,FALSE,,
QG,FAS,28,0,1.1627,"FLETTON ASH SIDINGS",,1,0,FALSE,,
QG,FEP,29,2.1084,20.154,"FERRYHILL PELAW_(LEAMSIDE BRANCH)",,1,0,FALSE,,
QG,FHG,30,0.104,0.1165,"FORTH GOODS {RAILWAY ST. SIDINGS} (OPEN SIDING)",,1,0,FALSE,,
QG,FKW,135,2.0594,2.1567,"FERRYBRIDGE NORTH JN - KNOTTINGLEY WEST JN",,1,0,FALSE,,
QG,FOG,136,0.0704,0.134,"FORTH GOODS (OPEN SIDING)",,1,0,FALSE,,
QG,FOM,137,0,0.0117,"FLETTON JNC ORTON MERE",,1,0,FALSE,,
QG,FRC1,138,0,0.0743,"FRICKLEY COLLIERY BRANCH",,1,0,FALSE,,
QG,FWR1,139,151.0836,153.0418,"FLYOVER WEST JN TO ROSSINGTON COLLIERY HEADSHUNT",,1,0,FALSE,,
QG,FWR2,140,151.1518,153.044,"ROSSINGTON COLLIERY",,1,0,FALSE,,
QG,GDL,141,0,1,"GOOLE DOCK LINE (OPEN SIDING)",,1,0,FALSE,,
QG,GHM,142,0,1,"GOOLE HIGH LEVEL MINERAL LINE (OPEN SIDING)",,1,0,FALSE,,
QG,GLT,143,0.1144,1.0946,"GREEN LANE - TYNE DOCK",,1,0,FALSE,,
QG,GMS,144,104.1589,105.1398,"GRANTHAM SIDINGS",,1,0,FALSE,,
QG,GOC,145,15.0374,16.1738,"GOLDTHORPE COLLIERY BRANCH",,1,0,FALSE,,
QG,GRC2,146,55.1694,58.0682,"GRIMETHORPE COLLIERY (MILEAGE CHANGE TO GRIMETHORPE)",,1,0,FALSE,,
QG,GRD,147,0,1.0242,"GREETLAND JN DRYCLOUGH JN",,1,0,FALSE,,
QG,GUE1,148,204.0726,205.0154,"GUISELEY STN JN SHIPLEY (CLOSED)",,1,1,FALSE,,
QG,GUE2,149,0,3.0894,"ESHOLT JN TO DOCKFIELD JN (GUISELEY - SHIPLEY)",,1,0,FALSE,,
QG,HAC,150,11.044,15,"HARWORTH COLLIERY",,1,0,FALSE,,
QG,HAH1,151,0,0.1628,"BELASIS LANE JCN TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)",,1,0,FALSE,,
QG,HAH2,152,63.1408,64.1298,"END OF BRANCH TO MILEAGE CHANGE (HAVERTON HILL SOUTH BRANCH)",,1,0,FALSE,,
QG,HAS,153,0,0.0244,"HARROGATE GOODS (OPEN SIDING)",,1,0,FALSE,,
QG,HAU,154,0.0858,1.099,"HABROUGH JNC ULCEBY SOUTH JNC",,1,0,FALSE,,
QG,HAY1,155,1.1122,18.132,"YORK SKELTON JN - 18M 60CH",,1,0,FALSE,,
QG,HAY2,156,18.132,20.0836,"18M 60CH - HARROGATE STATION",,1,0,FALSE,,
QG,HBS,157,0.055,50.0946,"HULL BRIDLINGTON SEAMER",,1,0,FALSE,,
QG,HCD,158,0,0.136,"HOLMES CHORD (ROTHERHAM)",,1,0,FALSE,,
QG,HCS,159,0,1.0038,"HEATON CARRIAGE SIDINGS",,1,0,FALSE,,
QG,HDB,160,4.1496,29.005,"HERTFORD NORTH LOOP",,1,0,FALSE,,
QG,HEM,161,20.1012,21.0726,"HAWTHORN COLLIERY BRANCH",,1,0,FALSE,,
QG,HIM,162,9.1584,27.1056,"SHIREBROOK EAST JN - HIGH MARNHAM",,1,0,FALSE,,
