60097285,ABD,17.1738,QX,5612,17.1738,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097285,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097286,ABD,18.0374,QX,5612,18.0374,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097286,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097287,ABD,18.0418,QX,5612,18.0418,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097287,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097288,ABD,18.1144,QX,5612,18.1144,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097288,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097289,ABD,18.1188,QX,5612,18.1188,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097289,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097290,ABD,17.0616,QX,5612,17.0616,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097290,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097301,ABD,16.1694,QX,5612,16.1694,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097301,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097303,ABD,16.1386,QX,5612,16.1386,3100,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097303,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097313,CAR,16.08,QX,5611,16.08,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097313,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097314,ABD,16.1232,QX,5612,16.1232,3100,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097314,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097707,CAM,10.1188,QX,5611,10.1188,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097707,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097708,CAM,9.0748,QX,5611,9.0748,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097708,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097709,CAM,12.0528,QX,5611,12.0528,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097709,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097710,CAM,9.1012,QX,5611,9.1012,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097710,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097711,CAM,9.11,QX,5611,9.11,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097711,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097712,CAM,9.1188,QX,5611,9.1188,0,NP,HSL,,,,"Trefforest Estate",HXJ1,,FALSE,,,,NP,,,,,60097712,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097713,CAM,9.1606,QX,5611,9.1606,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097713,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097714,CAM,9.1716,QX,5611,9.1716,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097714,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097715,CAM,10.0242,QX,5611,10.0242,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097715,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097716,CAM,12.1144,QX,5611,12.1144,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097716,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097717,CAM,10.0616,QX,5611,10.0616,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097717,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097718,CAM,9.0484,QX,5611,9.0484,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097718,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097719,CAM,10.1386,QX,5611,10.1386,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097719,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097720,CAM,10.1694,QX,5611,10.1694,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097720,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097721,CAM,11.0176,QX,5611,11.0176,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097721,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097722,CAM,11.0506,QX,5611,11.0506,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097722,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097723,CAM,11.0528,QX,5611,11.0528,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097723,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097724,CAM,11.0594,QX,5611,11.0594,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097724,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097725,CAM,11.0726,QX,5611,11.0726,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097725,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097726,CAM,11.088,QX,5611,11.088,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097726,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097727,CAM,11.1166,QX,5611,11.1166,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097727,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097728,CAM,11.165,QX,5611,11.165,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097728,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097730,CAM,10.0462,QX,5611,10.0462,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097730,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097731,CAM,6.0044,QX,5611,6.0044,0,NP,HSL,,,,Radyr,HXJ1,,FALSE,,,,NP,,,,,60097731,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097733,CAM,2.1298,QX,5611,2.1298,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097733,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097734,CAM,2.154,QX,5611,2.154,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097734,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097735,CAM,3.0396,QX,5611,3.0396,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097735,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097736,CAM,3.0616,QX,5611,3.0616,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097736,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097737,CAM,3.1056,QX,5611,3.1056,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097737,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097738,CAM,3.1606,QX,5611,3.1606,0,NP,HSL,,,,Llandaff,HXJ1,,FALSE,,,,NP,,,,,60097738,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097739,CAM,5.1232,QX,5611,5.1232,0,NP,HSL,,,,Radyr,HXJ1,,FALSE,,,,NP,,,,,60097739,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097740,CAM,9.088,QX,5611,9.088,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097740,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097741,CAM,6.0022,QX,5611,6.0022,0,NP,HSL,,,,Radyr,HXJ1,,FALSE,,,,NP,,,,,60097741,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097742,CAM,9.0462,QX,5611,9.0462,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097742,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097743,CAM,6.0968,QX,5611,6.0968,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097743,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097744,CAM,6.1694,QX,5611,6.1694,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097744,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097745,CAM,7.0044,QX,5611,7.0044,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097745,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097746,CAM,7.0242,QX,5611,7.0242,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097746,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097747,CAM,7.0264,QX,5611,7.0264,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097747,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097748,CAM,7.0946,QX,5611,7.0946,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097748,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097749,CAM,7.1408,QX,5611,7.1408,0,NP,HSL,,,,"Taffs Well",HXJ1,,FALSE,,,,NP,,,,,60097749,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097750,CAM,9.011,QX,5611,9.011,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097750,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097751,CAM,9.022,QX,5611,9.022,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097751,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097752,CAM,9.0308,QX,5611,9.0308,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097752,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097753,CAM,9.0396,QX,5611,9.0396,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097753,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097754,CAM,5.1628,QX,5611,5.1628,0,NP,HSL,,,,Radyr,HXJ1,,FALSE,,,,NP,,,,,60097754,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097755,CAM,20.099,QX,5611,20.099,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097755,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
