"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QT","GOJ","2351","-0.0079","0.1277","GOSPEL OAK JN - JUNCTION RD JN","HTJ8","","","false","",""
"QT","GRE","2799","2.1210","2.1738","GRAHAM ROAD CURVE","HTJ8","","","false","",""
"QT","GRW","2811","67.1430","68.0871","GRIFFIN WHARF","HTJ7","","","false","",""
"QT","HAR","0","95.0603","95.1650","KINGS LYNN HARBOUR BRANCH","HTJ8","","","false","",""
"QT","HDT","938","3.0083","14.0962","HACKNEY DOWNS N JN TO CHESHUNT JN VIA SOUTHBURY","HTJ8","","","false","",""
"QT","HEB","2842","18.0752","24.0418","HERTFORD EAST BRANCH","HTJ8","","","false","",""
"QT","HPQ","4949","67.1481","68.1320","PARKESTON QUAY GOODS YARD","HTJ7","","","false","",""
"QT","HPW","2880","0.0309","0.0549","HARRINGAY PARK JNC - HARRINGAY WEST","HTJ6","","","false","",""
"QT","ICS","7140","7.1318","8.0693","ILFORD CAR SHEDS (OPEN SIDINGS)","HTJ6","","","false","",""
"QT","IPD","2886","0.0000","2.0000","IPSWICH DOCK","HTJ7","","","false","",""
"QT","JRT2","4035","2.0837","2.0930","MORTIMER ST JN - JUNCTION RD JN","HTJ6","","","false","",""
"QT","KGC","2392","0.0033","0.0462","KENSAL GREEN JN - WILLESDEN (CITY LINES)","HTJ8","","","false","",""
"QT","KGW","2393","5.0309","5.0562","KENSAL GREEN JN - WILLESDEN NEW STN","HTJ8","","","false","",""
"QT","LLS1","4995","0.0315","0.1407","HIGH MEADS JN - TEMPLE MILLS EAST JCN","HTJ8","","","false","",""
"QT","LLS2","4993","-0.0003","0.0308","LEA JN - HIGH MEADS JN","HTJ8","","","false","",""
"QT","LTN1","3548","0.0040","113.1496","LIVERPOOL STREET - TROWSE LOWER JN","HTJ7","","","false","",""
"QT","LTN2","5037","123.0000","124.0203","TROWSE LOWER JN - NORWICH","HTJ7","","","false","",""
"QT","LVS","7139","0.0040","0.0490","LIVERPOOL ST STATION PLATFORMS 11 TO 18","HTJ6","","","false","",""
"QT","MAH","2980","59.0722","70.1342","MANNINGTREE - HARWICH","HTJ7","","","false","",""
"QT","MED","6419","0.0000","1.0000","MILE END & DEVONSHIRE ST. (OPEN SIDING)","HTJ6","","","false","",""
"QT","MII","5042","0.0000","0.1320","MISTLEY INCLINE (OPEN SIDING)","HTJ7","","","false","",""
"QT","MIT","3003","0.0440","3.0968","MIDDLETON TOWERS","HTJ8","","","false","",""
"QT","MMP","0","86.0294","86.1000","MARCH MOTIVE POWER DEPOT","HTJ8","","","false","",""
"QT","MSG1","0","85.1492","87.0176","WHITEMOOR JN TO GRASSMOOR JN (MARCH TO SPALDING LINE)","HTJ8","","","false","",""
"QT","MSG2","0","25.1430","26.1166","GRASSMOOR JN - REGIONAL BOUNDARY (MARCH TO SPALDING SOUTH JN LINE)","HTJ8","","","false","",""
"QT","MWL","5051","-0.0015","0.0288","MARCH WEST JNC - MARCH WHITEMOOR JNC","HTJ8","","","false","",""
"QT","NAY","3014","5.1593","18.0638","BRUNDALL JN - ACLE - YARMOUTH","HTJ7","","","false","",""
"QT","NCW","5056","0.0000","1.0000","NORWICH WENSUM CURVE","HTJ7","","","false","",""
"QT","NJN","1282","6.1123","6.1234","NEASDEN CURVE","HTJ8","","","false","",""
"QT","NKE1","5071","3.0597","3.0840","KEW EAST JN TO NEW KEW (KEW EAST - COM)","HTJ8","","","false","",""
"QT","NOE","0","-0.0009","0.0182","NORTH ELMHAM BRANCH","HTJ8","","","false","",""
"QT","NOL","5092","0.0618","23.0907","NORWICH (THORPE JN) - OULTON BROAD - LOWESTOFT","HTJ7","","","false","",""
"QT","NTE","5100","0.0000","0.0528","MANNINGTREE NORTH JNC - MANNIGTREE EAST JNC","HTJ7","","","false","",""
"QT","PGQ","0","68.0042","68.1012","PARKESTON GOODS QUAY","HTJ7","","","false","",""
"QT","RBY","6751","12.0632","20.0986","REEDHAM - BERNEY ARMS - YARMOUTH STATION","HTJ7","","","false","",""
"QT","RLY","0","8.1320","10.0814","RLY","HTJ6","","","false","",""
"QT","ROU","3104","0.0000","3.0660","ROMFORD - UPMINSTER","HTJ6","","","false","",""
"QT","SAR1","2270","2.1136","3.0253","SOUTH ACTON JN <MR> - GUNNERSBURY JN <SR>","HTJ8","","","false","",""
"QT","SAR2","6162","9.1686","12.0858","GUNNERSBURY JN - RICHMOND","HTJ8","","","false","",""
"QT","SBR","6698","45.1321","55.0778","SHEPRETH BRANCH","HTJ8","","","false","",""
"QT","SDC","3111","3.1650","7.0345","STRATFORD COPPER MILL","HTJ6","","","false","",""
"QT","SHU","5219","38.0000","40.0000","SHOEBURYNESS SIDINGS","HTJ6","","","false","",""
"QT","SIB1","0","57.1205","68.0968","CHESTERTON JN - FEN DRAYTON (ARC)","HTJ8","","","false","",""
"QT","SIZ","3119","91.0886","95.1738","SIZEWELL SIDINGS","HTJ7","","","false","",""
"QT","SOB1","5232","-0.0002","0.1483","CHIPPENHAM JN - FORMER SNAILWELL JN","HTJ8","","","false","",""
"QT","SOB2","5234","1.1221","12.0719","FORMER SNAILWELL JN - ELY DOCK JN (SOHAM BRANCH)","HTJ8","","","false","",""
"QT","SOL","0","35.0594","36.0374","SOUTH LYNN BRANCH","HTJ8","","","false","",""
"QT","SSL","5241","0.0000","0.0286","SEVEN SISTERS LOOP","HTJ8","","","false","",""
